id,sale_id,product_id,quantity,unit_price,discount_amount,line_total,created_at,updated_at
10457,3275,115,17,52.15,88.66,797.89,2025-12-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10458,3275,72,23,25.18,57.91,521.23,2025-12-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10459,3275,11,11,46.71,51.38,462.43,2025-12-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10460,3276,22,3,8.25,0.00,24.75,2026-03-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10461,3277,19,2,53.51,5.35,101.67,2026-09-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10462,3278,1,2,240.52,0.00,481.04,2026-05-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10463,3278,16,4,145.60,0.00,582.40,2026-05-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10464,3278,116,3,160.06,0.00,480.18,2026-05-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10465,3279,8,4,178.97,0.00,715.88,2025-12-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10466,3279,73,1,19.20,0.00,19.20,2025-12-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10467,3279,4,1,83.82,0.00,83.82,2025-12-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10468,3280,17,1,28.18,0.00,28.18,2026-05-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10469,3280,79,1,103.86,0.00,103.86,2026-05-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10470,3280,2,1,37.93,0.00,37.93,2026-05-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10471,3281,9,8,73.97,59.18,532.58,2026-09-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10472,3281,1,6,240.52,144.31,1298.81,2026-09-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10473,3282,19,1,53.51,5.35,48.16,2026-06-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10474,3282,21,5,32.08,16.04,144.36,2026-06-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10475,3282,1,1,240.52,24.05,216.47,2026-06-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10476,3282,68,2,379.41,75.88,682.94,2026-06-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10477,3283,1,68,240.52,1635.54,14719.82,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10478,3283,15,21,67.41,141.56,1274.05,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10479,3283,11,79,46.71,369.01,3321.08,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10480,3283,29,19,78.65,149.44,1344.91,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10481,3283,104,35,21.60,75.60,680.40,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10482,3283,25,78,68.73,536.09,4824.85,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10483,3283,5,39,100.68,392.65,3533.87,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10484,3283,16,49,145.60,713.44,6420.96,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10485,3283,64,73,43.54,317.84,2860.58,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10486,3284,4,21,83.82,88.01,1672.21,2026-09-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10487,3284,1,10,240.52,120.26,2284.94,2026-09-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10488,3284,35,8,10.84,4.34,82.38,2026-09-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10489,3285,6,2,200.80,0.00,401.60,2026-02-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10490,3286,72,1,25.18,1.26,23.92,2026-08-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10491,3286,26,1,20.89,1.04,19.85,2026-08-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10492,3286,4,1,83.82,4.19,79.63,2026-08-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10493,3286,28,5,69.53,17.38,330.27,2026-08-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10494,3287,1,2,240.52,24.05,456.99,2026-04-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10495,3287,9,6,73.97,22.19,421.63,2026-04-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10496,3287,41,1,152.34,7.62,144.72,2026-04-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10497,3288,48,26,30.80,40.04,760.76,2026-03-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10498,3288,1,28,240.52,336.73,6397.83,2026-03-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10499,3289,117,3,14.64,2.20,41.72,2026-07-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10500,3289,22,5,8.25,2.06,39.19,2026-07-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10501,3289,2,1,37.93,1.90,36.03,2026-07-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10502,3290,4,19,83.82,79.63,1512.95,2026-07-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10503,3290,5,9,100.68,45.31,860.81,2026-07-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10504,3290,7,14,50.71,35.50,674.44,2026-07-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10505,3291,1,24,240.52,577.25,5195.23,2026-07-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10506,3291,40,71,30.63,217.47,1957.26,2026-07-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10507,3291,5,30,100.68,302.04,2718.36,2026-07-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10508,3291,43,34,410.04,1394.14,12547.22,2026-07-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10509,3291,6,18,200.80,361.44,3252.96,2026-07-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10510,3292,4,11,83.82,46.10,875.92,2026-01-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10511,3292,13,16,390.04,312.03,5928.61,2026-01-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10512,3292,1,21,240.52,252.55,4798.37,2026-01-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10513,3292,24,13,66.05,42.93,815.72,2026-01-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10514,3292,9,28,73.97,103.56,1967.60,2026-01-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10515,3292,25,28,68.73,96.22,1828.22,2026-01-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10516,3293,116,4,160.06,0.00,640.24,2026-08-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10517,3294,10,20,26.82,53.64,482.76,2026-09-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10518,3294,108,25,358.67,896.68,8070.07,2026-09-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10519,3294,5,27,100.68,271.84,2446.52,2026-09-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10520,3294,44,14,99.67,139.54,1255.84,2026-09-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10521,3294,7,73,50.71,370.18,3331.65,2026-09-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10522,3294,15,12,67.41,80.89,728.03,2026-09-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10523,3294,65,23,33.01,75.92,683.31,2026-09-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10524,3294,125,76,39.40,299.44,2694.96,2026-09-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10525,3295,27,53,29.09,154.18,1387.59,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10526,3295,18,27,209.61,565.95,5093.52,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10527,3295,30,54,82.89,447.61,4028.45,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10528,3295,3,68,72.17,490.76,4416.80,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10529,3295,126,63,43.86,276.32,2486.86,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10530,3295,11,20,46.71,93.42,840.78,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10531,3295,9,54,73.97,399.44,3594.94,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10532,3296,32,3,14.97,0.00,44.91,2026-09-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10533,3296,35,1,10.84,0.00,10.84,2026-09-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10534,3297,2,10,37.93,18.96,360.34,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10535,3297,31,18,140.91,126.82,2409.56,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10536,3297,41,40,152.34,304.68,5788.92,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10537,3297,18,38,209.61,398.26,7566.92,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10538,3297,9,79,73.97,292.18,5551.45,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10539,3297,93,37,20.67,38.24,726.55,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10540,3297,46,11,226.60,124.63,2367.97,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10541,3298,25,5,68.73,17.18,326.47,2026-01-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10542,3298,82,8,7.77,3.11,59.05,2026-01-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10543,3298,113,14,68.89,48.22,916.24,2026-01-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10544,3298,40,6,30.63,9.19,174.59,2026-01-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10545,3298,41,15,152.34,114.25,2170.85,2026-01-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10546,3299,42,3,19.12,0.00,57.36,2026-09-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10547,3299,77,1,47.01,0.00,47.01,2026-09-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10548,3299,31,2,140.91,0.00,281.82,2026-09-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10549,3300,32,1,14.97,0.00,14.97,2026-05-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10550,3300,1,2,240.52,0.00,481.04,2026-05-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10551,3301,126,2,43.86,0.00,87.72,2025-12-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10552,3301,1,4,240.52,0.00,962.08,2025-12-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10553,3302,3,3,72.17,0.00,216.51,2025-09-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10554,3302,12,2,37.40,0.00,74.80,2025-09-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10555,3302,114,4,26.16,0.00,104.64,2025-09-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10556,3303,24,78,66.05,772.78,4379.12,2026-06-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10557,3303,1,70,240.52,2525.46,14310.94,2026-06-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10558,3303,36,53,246.77,1961.82,11116.99,2026-06-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10559,3303,2,53,37.93,301.54,1708.75,2026-06-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10560,3303,7,15,50.71,114.10,646.55,2026-06-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10561,3303,14,51,22.92,175.34,993.58,2026-06-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10562,3303,79,65,103.86,1012.63,5738.27,2026-06-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10563,3304,40,8,30.63,24.50,220.54,2026-06-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10564,3304,111,12,159.91,191.89,1727.03,2026-06-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10565,3304,14,23,22.92,52.72,474.44,2026-06-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10566,3304,132,8,4.78,3.82,34.42,2026-06-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10567,3304,51,23,17.66,40.62,365.56,2026-06-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10568,3304,92,11,5.71,6.28,56.53,2026-06-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10569,3305,96,12,27.23,16.34,310.42,2025-11-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10570,3305,1,13,240.52,156.34,2970.42,2025-11-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10571,3306,41,3,152.34,0.00,457.02,2026-06-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10572,3306,116,1,160.06,0.00,160.06,2026-06-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10573,3306,120,3,96.94,0.00,290.82,2026-06-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10574,3307,85,2,96.04,0.00,192.08,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10575,3308,27,15,29.09,65.45,370.90,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10576,3308,4,51,83.82,641.22,3633.60,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10577,3308,7,47,50.71,357.51,2025.86,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10578,3308,6,59,200.80,1777.08,10070.12,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10579,3308,11,63,46.71,441.41,2501.32,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10580,3308,19,23,53.51,184.61,1046.12,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10581,3308,74,72,107.70,1163.16,6591.24,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10582,3308,62,68,23.50,239.70,1358.30,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10583,3308,83,34,389.76,1987.78,11264.06,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10584,3308,139,17,24.84,63.34,358.94,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10585,3308,124,70,27.57,289.49,1640.41,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10586,3309,11,6,46.71,14.01,266.25,2026-09-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10587,3309,12,11,37.40,20.57,390.83,2026-09-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10588,3309,16,27,145.60,196.56,3734.64,2026-09-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10589,3309,31,16,140.91,112.73,2141.83,2026-09-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10590,3309,9,17,73.97,62.87,1194.62,2026-09-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10591,3309,1,28,240.52,336.73,6397.83,2026-09-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10592,3310,2,4,37.93,7.59,144.13,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10593,3310,1,5,240.52,60.13,1142.47,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10594,3311,13,4,390.04,78.01,1482.15,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10595,3311,85,2,96.04,9.60,182.48,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10596,3312,1,5,240.52,60.13,1142.47,2026-06-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10597,3312,2,2,37.93,3.79,72.07,2026-06-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10598,3312,7,5,50.71,12.68,240.87,2026-06-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10599,3313,37,4,4.83,0.00,19.32,2026-01-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10600,3314,2,2,37.93,0.00,75.86,2026-07-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10601,3314,54,2,15.26,0.00,30.52,2026-07-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10602,3314,21,2,32.08,0.00,64.16,2026-07-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10603,3315,114,75,26.16,294.30,1667.70,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10604,3315,120,80,96.94,1163.28,6591.92,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10605,3315,10,14,26.82,56.32,319.16,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10606,3315,24,72,66.05,713.34,4042.26,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10607,3315,3,66,72.17,714.48,4048.74,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10608,3315,2,55,37.93,312.92,1773.23,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10609,3315,62,70,23.50,246.75,1398.25,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10610,3315,19,46,53.51,369.22,2092.24,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10611,3315,39,65,58.90,574.27,3254.23,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10612,3316,9,56,73.97,414.23,3728.09,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10613,3316,65,21,33.01,69.32,623.89,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10614,3316,29,61,78.65,479.76,4317.89,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10615,3316,5,54,100.68,543.67,4893.05,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10616,3316,14,28,22.92,64.18,577.58,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10617,3316,4,33,83.82,276.61,2489.45,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10618,3316,10,76,26.82,203.83,1834.49,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10619,3316,44,72,99.67,717.62,6458.62,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10620,3316,87,36,12.26,44.14,397.22,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10621,3316,33,51,110.40,563.04,5067.36,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10622,3317,1,19,240.52,456.99,4112.89,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10623,3317,5,14,100.68,140.95,1268.57,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10624,3317,106,19,238.62,453.38,4080.40,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10625,3317,41,18,152.34,274.21,2467.91,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10626,3318,22,4,8.25,0.00,33.00,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10627,3319,135,4,139.31,0.00,557.24,2026-06-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10628,3319,96,4,27.23,0.00,108.92,2026-06-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10629,3319,42,3,19.12,0.00,57.36,2026-06-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10630,3320,23,4,62.82,25.13,226.15,2025-09-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10631,3320,6,2,200.80,40.16,361.44,2025-09-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10632,3320,3,3,72.17,21.65,194.86,2025-09-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10633,3320,79,4,103.86,41.54,373.90,2025-09-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10634,3321,6,6,200.80,60.24,1144.56,2026-01-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10635,3321,1,5,240.52,60.13,1142.47,2026-01-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10636,3321,90,2,55.49,5.55,105.43,2026-01-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10637,3322,54,1,15.26,0.00,15.26,2026-05-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10638,3322,40,3,30.63,0.00,91.89,2026-05-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10639,3322,13,4,390.04,0.00,1560.16,2026-05-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10640,3323,8,52,178.97,1395.97,7910.47,2026-08-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10641,3323,4,57,83.82,716.66,4061.08,2026-08-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10642,3323,12,31,37.40,173.91,985.49,2026-08-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10643,3323,1,33,240.52,1190.57,6746.59,2026-08-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10644,3324,51,17,17.66,15.01,285.21,2026-03-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10645,3324,26,22,20.89,22.98,436.60,2026-03-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10646,3324,134,12,8.70,5.22,99.18,2026-03-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10647,3324,135,9,139.31,62.69,1191.10,2026-03-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10648,3324,3,5,72.17,18.04,342.81,2026-03-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10649,3324,7,10,50.71,25.36,481.74,2026-03-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10650,3325,1,1,240.52,12.03,228.49,2025-10-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10651,3325,2,1,37.93,1.90,36.03,2025-10-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10652,3325,59,3,37.08,5.56,105.68,2025-10-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10653,3326,6,40,200.80,401.60,7630.40,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10654,3326,38,63,214.26,674.92,12823.46,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10655,3326,2,59,37.93,111.89,2125.98,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10656,3326,3,43,72.17,155.17,2948.14,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10657,3326,98,76,74.76,284.09,5397.67,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10658,3326,1,41,240.52,493.07,9368.25,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10659,3326,41,55,152.34,418.94,7959.76,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10660,3326,149,75,13.78,51.68,981.82,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10661,3326,25,11,68.73,37.80,718.23,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10662,3326,79,77,103.86,399.86,7597.36,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10663,3327,15,3,67.41,0.00,202.23,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10664,3327,7,4,50.71,0.00,202.84,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10665,3327,5,2,100.68,0.00,201.36,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10666,3328,6,3,200.80,0.00,602.40,2026-01-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10667,3329,117,1,14.64,0.00,14.64,2026-07-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10668,3330,13,4,390.04,0.00,1560.16,2025-12-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10669,3331,5,12,100.68,60.41,1147.75,2026-05-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10670,3331,6,7,200.80,70.28,1335.32,2026-05-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10671,3331,108,9,358.67,161.40,3066.63,2026-05-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10672,3332,6,1,200.80,20.08,180.72,2025-12-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10673,3332,4,5,83.82,41.91,377.19,2025-12-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10674,3332,27,5,29.09,14.54,130.91,2025-12-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10675,3333,1,2,240.52,0.00,481.04,2025-12-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10676,3334,7,67,50.71,169.88,3227.69,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10677,3334,84,73,10.01,36.54,694.19,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10678,3334,51,70,17.66,61.81,1174.39,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10679,3334,42,57,19.12,54.49,1035.35,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10680,3334,2,19,37.93,36.03,684.64,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10681,3334,4,16,83.82,67.06,1274.06,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10682,3334,1,15,240.52,180.39,3427.41,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10683,3334,63,36,42.31,76.16,1447.00,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10684,3335,15,2,67.41,0.00,134.82,2025-10-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10685,3335,59,2,37.08,0.00,74.16,2025-10-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10686,3336,1,2,240.52,24.05,456.99,2026-06-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10687,3336,74,2,107.70,10.77,204.63,2026-06-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10688,3336,3,5,72.17,18.04,342.81,2026-06-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10689,3337,101,3,23.49,0.00,70.47,2025-10-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
10690,3337,4,2,83.82,0.00,167.64,2025-10-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
